id;bandas;comuna;cut_comuna;region;cut_region;titulo;fuente;url;fecha;bandas_nombre
20f8c075ea752d4dea774c3aef673734;tren aragua;Alto Hospicio;1107;Tarapacá;1;Alto Hospicio: desbaratan organización criminal que decía ser “propietaria” de campamento completo;elmostrador;https://www.elmostrador.cl/noticias/pais/2024/11/08/alto-hospicio-desbaratan-organizacion-criminal-que-decia-ser-propietaria-de-campamento-completo/;2024-11-08;Tren de Aragua
c7cab00625d29b2d0f8dc4ca919f05ad;tren aragua;NA;NA;NA;NA;Cambio de gabinete: ¿una cachetada de payaso?;biobio;https://www.biobiochile.cl/noticias/opinion/columnas-bbcl/2024/11/07/cambio-de-gabinete-una-cachetada-de-payaso.shtml;2024-11-07;Tren de Aragua
f10aa4d4e632b0a3f41778c7bd4e2c08;tren aragua;NA;NA;NA;NA;Juicio contra Los Gallegos: Fiscalía inicia alegatos de clausura contra 38 imputados;cooperativa;https://www.cooperativa.cl/noticias/pais/judicial/casos-emblematicos/juicio-contra-los-gallegos-fiscalia-inicia-alegatos-de-clausura-contra/2024-11-07/083337.html;2024-11-07;Tren de Aragua
3337c0d3c1c8d941245a7ec4cc5824b7;tren aragua;Recoleta;13127;Metropolitana de Santiago;13;Decretan prisión preventiva para autores de secuestro de joven en Recoleta;lanacion;https://www.lanacion.cl/decretan-prision-preventiva-para-autores-de-secuestro-de-joven-en-recoleta/;2024-11-07;Tren de Aragua
b5c6088b708a7f05d021a8388092f620;tren aragua;Recoleta;13127;Metropolitana de Santiago;13;"Detienen a tres presuntos implicados en secuestro: Víctima ""no era el blanco""";emol;http://www.emol.com/noticias/Nacional/2024/11/06/1147699/tienen-tres-sujetos-secuestro.html;2024-11-06;Tren de Aragua
39c9aa83aa605d94c8fb71c0bf527254;tren aragua;NA;NA;NA;NA;Juicio contra Los Gallegos llega a su etapa final: Fiscalía de Arica inicia alegatos de clausura;emol;http://www.emol.com/noticias/Nacional/2024/11/06/1147731/juicio-contra-los-gallegos.html;2024-11-06;Tren de Aragua
bf272b600574b9cf453a6b93d42b3524;tren aragua;NA;NA;NA;NA;Detienen a tres acusados de secuestrar a estudiante y mantenerlo cautivo por tres días en toma de Maipú;meganoticias;https://www.meganoticias.cl/nacional/464785-toma-de-maipu-detienen-tres-delincuentes-secuestro-estudiante-cautivo-tres-dias-brk-06-11-2024.html;2024-11-06;Tren de Aragua
8bfc7695ef9565f99bcf39d075e5fcff;tren aragua;Arica;15101;Arica y Parinacota;15;Detectan nueva organización criminal transnacional operando en Chile: Los Costeños;elmostrador;https://www.elmostrador.cl/noticias/pais/2024/11/03/detectan-nueva-organizacion-criminal-transnacional-operando-en-chile-los-costenos/;2024-11-03;Tren de Aragua
e22863ae5b6f4b5ae0bd1bc9a5a8ccde;tren aragua;Lampa;13302;Metropolitana de Santiago;13;Los enigmas en torno al sicario del Tren de Aragua que mató a cinco personas en Lampa;elmostrador;https://www.elmostrador.cl/noticias/pais/2024/11/02/los-enigmas-en-torno-al-sicario-del-tren-de-aragua-que-mato-a-cinco-personas-en-lampa/;2024-11-02;Tren de Aragua
dce5a955f9c28c8f198a0ce3658cf8fa;tren aragua;Viña del Mar;5109;Valparaíso;5;Capturan a presunto sicario del Tren de Aragua: habría participado en una serie de homicidios en Viña del Mar;24horas;https://www.24horas.cl/actualidad/nacional/capturan-a-presunto-sicario-del-tren-de-aragua-habria-participado-en-una-serie-de-homicidios-en-vina-del-mar;2024-10-31;Tren de Aragua
870610d8ad8cae50884b0b1346d7e61d;tren aragua;NA;NA;NA;NA;Policía de Costa Rica arresta a presunto sicario del Tren de Aragua buscado en Chile;adnradio;https://www.adnradio.cl/2024/10/31/policia-de-costa-rica-arresta-a-presunto-sicario-del-tren-de-aragua-buscado-en-chile/;2024-10-31;Tren de Aragua
0970b8dbbfeaebb976c3507302090638;tren aragua;NA;NA;NA;NA;Detuvieron en Costa Rica a peligroso sicario del Tren Aragua buscado por Chile;cooperativa;https://www.cooperativa.cl/noticias/pais/region-de-valparaiso/detuvieron-en-costa-rica-a-peligroso-sicario-del-tren-aragua-buscado-por/2024-10-30/155344.html;2024-10-30;Tren de Aragua
8d690858aaead4838e1d13bf2383a72d;mara salvatrucha;Los Angeles;8301;Biobío;8;Ubicar y capturar: así fue la última operación de Bukele para atrapar a los pandilleros de un barrio de El Salvador;latercera;https://www.latercera.com/tendencias/noticia/ubicar-y-capturar-asi-fue-la-ultima-operacion-de-bukele-para-atrapar-a-los-pandilleros-de-un-barrio-de-el-salvador/R3GHWUHM2NBHTE723PNLBNCYTY/;2024-10-30;Mara Salvatrucha
d2117fa87ea990be3e2ca2122763364e;tren aragua;Viña del Mar;5109;Valparaíso;5;Detienen en Costa Rica a sicario del Tren de Aragua que operaba en la región de Valparaíso;meganoticias;https://www.meganoticias.cl/nacional/464224-detienen-costa-rica-sicario-tren-de-aragua-delitos-vina-del-mar-brk-30-10-2024.html;2024-10-30;Tren de Aragua
387ea4a72cc521c17fe0084bedf775a4;tren aragua;Santiago;13101;Metropolitana de Santiago;13;Desbaratan banda multinacional especializada en asaltar “casinos” regentados por chinos;elmostrador;https://www.elmostrador.cl/noticias/pais/2024/10/25/desbaratan-banda-multinacional-especializada-en-asaltar-casinos-regentados-por-chinos/;2024-10-25;Tren de Aragua
6b108aac64ac141c28a7fed2ed4058cb;tren aragua;NA;NA;NA;NA;Juicio contra Los Gallegos entra en su recta final: Fiscalía terminó de presentar sus pruebas;elmostrador;https://www.elmostrador.cl/noticias/pais/2024/10/23/juicio-contra-los-gallegos-entra-en-su-recta-final-fiscalia-termino-de-presentar-sus-pruebas/;2024-10-23;Tren de Aragua
91c3b681cf7fc4c0910bcab44d72445b;tren aragua;NA;NA;NA;NA;Crimen organizado: testigo protegido en el caso de Los Gallegos fue asesinado en 2023;elmostrador;https://www.elmostrador.cl/noticias/pais/2024/10/23/crimen-organizado-testigo-protegido-en-el-caso-de-los-gallegos-fue-asesinado-en-2023/;2024-10-23;Tren de Aragua
ca88aaf299d9dcb7885bd73b46ed3e85;tren aragua;NA;NA;NA;NA;"Juicio a ""Los Gallegos"": Fiscalía de Arica termina con la presentación de pruebas contra la banda criminal";meganoticias;https://www.meganoticias.cl/nacional/463030-juicio-los-gallegos-fiscalia-termina-presentacion-pruebas-contra-banda-criminal-tren-de-aragua-brk-23-10-2024.html;2024-10-23;Tren de Aragua
f041e3519eaa45d725f6aa7397eb0380;tren aragua;Arica;15101;Arica y Parinacota;15;Dramático audio de Carabineros refleja la instalación del Tren de Aragua en Chile;elmostrador;https://www.elmostrador.cl/noticias/2024/10/21/dramatico-audio-de-carabineros-refleja-la-instalacion-del-tren-de-aragua-en-chile/;2024-10-21;Tren de Aragua
eab9ee45d08efb2f7ec92aee5786f3f5;mara salvatrucha;NA;NA;NA;NA;Douglas Farah, experto internacional en crimen organizado: “En Chile el problema está más avanzado de lo que se piensa”;exante;https://www.ex-ante.cl/douglas-farah-experto-internacional-en-crimen-organizado-en-chile-el-problema-esta-mas-avanzado-de-lo-que-se-piensa/;2024-10-20;Mara Salvatrucha
eab9ee45d08efb2f7ec92aee5786f3f5;tren aragua;NA;NA;NA;NA;Douglas Farah, experto internacional en crimen organizado: “En Chile el problema está más avanzado de lo que se piensa”;exante;https://www.ex-ante.cl/douglas-farah-experto-internacional-en-crimen-organizado-en-chile-el-problema-esta-mas-avanzado-de-lo-que-se-piensa/;2024-10-20;Tren de Aragua
cc4350161b80915838ff97663403eafa;tren aragua;NA;NA;NA;NA;"Sicario el ""Barba"" llegó a Chile: acusado de crueles asesinatos";24horas;https://www.24horas.cl/actualidad/nacional/sicario-el-barba-llego-a-chile-acusado-de-crueles-asesinatos;2024-10-18;Tren de Aragua
48d793f7ea24d3ca71d0e788d6b751d9;tren aragua;NA;NA;NA;NA;Tras su llegada a Chile: decretan prisión preventiva para “El Barba” por quíntuple homicidio en Lampa;adnradio;https://www.adnradio.cl/2024/10/18/tras-su-llegada-a-chile-decretan-prision-preventiva-para-el-barba-por-quintuple-homicidio-en-lampa/;2024-10-18;Tren de Aragua
ea54fb006b4644960d2d3bcd50c5a915;tren aragua;NA;NA;NA;NA;Al Pan Pan: Juan Diego Montalva y Claudio Fuentes sobre renuncia de Monsalve y denuncia de violación;elmostrador;https://www.elmostrador.cl/noticias/multimedia/2024/10/18/al-pan-pan-juan-diego-montalva-y-claudio-fuente-sobre-renuncia-de-monsalve-y-denuncia-de-violacion/;2024-10-18;Tren de Aragua
703fd39da9a88d09ad2eee9720d1bf7f;tren aragua;San Ramón;13131;Metropolitana de Santiago;13;Prisión preventiva para “El Barba”: sicario del Tren de Aragua fue capturado por homicidios en Lampa;elmostrador;https://www.elmostrador.cl/noticias/pais/2024/10/18/prision-preventiva-para-el-barba-sicario-del-tren-de-aragua-fue-capturado-por-homicidios-en-lampa/;2024-10-18;Tren de Aragua
2693f912ac531611f20f84e1d056cfe3;tren aragua;NA;NA;NA;NA;Arica: escucha telefónica involucra a concejal DC en caso contra Los Gallegos;elmostrador;https://www.elmostrador.cl/noticias/pais/2024/10/18/arica-escucha-telefonica-involucra-a-concejal-dc-en-caso-contra-los-gallegos/;2024-10-18;Tren de Aragua
99903a129e8b4cb8a976c42b23225eb2;tren aragua;San Ramón;13131;Metropolitana de Santiago;13;Tribunal decretó prisión preventiva para “El Barba”, sicario del Tren de Aragua capturado por homicidios en Lampa;lanacion;https://www.lanacion.cl/decretan-prision-preventiva-para-el-barba-sicario-del-tren-de-aragua-capturado-por-homicidios-en-lampa/;2024-10-18;Tren de Aragua
85b97036e5bca2396933b0bbbf78436d;tren aragua;Lampa;13302;Metropolitana de Santiago;13;PDI informa arribo a Santiago de acusado de masacre en Lampa tras ser extraditado desde Perú;meganoticias;https://www.meganoticias.cl/nacional/462429-pdi-informa-arribo-santiago-acusado-masacre-lampa-extraditado-peru-brk-18-10-2024.html;2024-10-18;Tren de Aragua
2e645385ba2e94a4a362bb599bda1f5c;tren aragua;NA;NA;NA;NA;"Tren de Aragua vs. ""Antitrenes"": Quíntuple homicidio en Lampa se habría originado por grupo que se negó pagar ""impuesto""";emol;http://www.emol.com/noticias/Nacional/2024/10/17/1145824/quintuple-homicidio-lampa.html;2024-10-17;Tren de Aragua
a3ce8b8e979a0bd3bc50df21a6a35494;tren aragua;NA;NA;NA;NA;Revelan que sicario del Tren de Aragua ejecutó crimen para matar a “antitrenes”;lanacion;https://www.lanacion.cl/revelan-que-sicario-del-tren-de-aragua-ejecuto-crimen-para-matar-a-antitrenes/;2024-10-17;Tren de Aragua
19bdcf4ff41a96908e9108f871caa95b;tren aragua;Lampa;13302;Metropolitana de Santiago;13;Extraditan desde Perú a acusado de masacre en Lampa: Se le vincula al Tren de Aragua;meganoticias;https://www.meganoticias.cl/nacional/462411-extraditan-a-chile-peru-masacre-quintuple-homicidio-lampa-tren-de-aragua-brk-17-10-2024.html;2024-10-17;Tren de Aragua
a2f9ec8d8ff9b2dcaa9baf8aa8deebfd;tren aragua;NA;NA;NA;NA;"""Es el que dispara desde la cabaña"": ¿Cuál fue la participación de El Barbas en masacre de Lampa?";meganoticias;https://www.meganoticias.cl/nacional/462389-el-barbas-detenido-peru-masacre-lampa-rol-quintuple-homicidio-brk-17-10-2024.html;2024-10-17;Tren de Aragua
ce45760b7b257d44f7133c47906d16e6;tren aragua;NA;NA;NA;NA;Detienen en Perú a Ángel García, alias “Barbas”, acusado por el quíntuple homicidio en Lampa;agricultura;https://www.radioagricultura.cl/nacional/2024/10/16/detienen-en-peru-a-angel-garcia-alias-barbas-acusado-por-el-quintuple-homicidio-en-lampa/;2024-10-16;Tren de Aragua
4b4015aa8e38b2be9b4accdfe2e44f9a;tren aragua;NA;NA;NA;NA;Detienen en Perú a otro de los acusados de masacre en Lampa: tendría vínculos con el Tren de Aragua;biobio;https://www.biobiochile.cl/noticias/nacional/region-metropolitana/2024/10/16/detienen-en-peru-a-otro-de-los-acusados-de-masacre-en-lampa-tendria-vinculos-con-el-tren-de-aragua.shtml;2024-10-16;Tren de Aragua
d27ae346bdb944919504f95ca1c04b26;tren aragua;NA;NA;NA;NA;Detienen en Perú a sicario del Tren de Aragua acusado de participar en masacre en Lampa;chvnoticias;https://www.chilevision.cl/noticias/nacional/detienen-en-peru-a-sicario-del-tren-de-aragua-acusado-de-participar;2024-10-16;Tren de Aragua
c3e2e09ae2d5ba8cd7674c506fa94fbd;tren aragua;San Ramón;13131;Metropolitana de Santiago;13;Sospechoso de quíntuple homicidio en Lampa fue detenido en Perú;cooperativa;https://www.cooperativa.cl/noticias/pais/policial/homicidios/sospechoso-de-quintuple-homicidio-en-lampa-fue-detenido-en-peru/2024-10-16/171530.html;2024-10-16;Tren de Aragua
9c9ed7d656e2da12f7f05179f58f95a1;tren aragua;NA;NA;NA;NA;Hermano del “Niño” Guerrero, líder máximo del Tren de Aragua, comandaba célula del grupo en Talca;elmostrador;https://www.elmostrador.cl/noticias/pais/2024/10/16/hermano-del-nino-guerrero-lider-maximo-del-tren-de-aragua-comandaba-celula-del-grupo-en-talca/;2024-10-16;Tren de Aragua
bce6a07bab8e474cb8838fbf18233608;tren aragua;San Ramón;13131;Metropolitana de Santiago;13;Detienen en Perú a sospechoso del quíntuple homicidio en Lampa: estaría vinculado al Tren de Aragua;lanacion;https://www.lanacion.cl/detienen-en-peru-a-sospechoso-del-quintuple-homicidio-en-lampa-estaria-vinculado-al-tren-de-aragua/;2024-10-16;Tren de Aragua
4026b80f964a3ec4a3c4ec226cbd5bfa;tren aragua;Lampa;13302;Metropolitana de Santiago;13;"Era barbero en Perú y sería parte del Tren de Aragua: Quién es el ""Barba"", el detenido por masacre en Lampa";meganoticias;https://www.meganoticias.cl/nacional/462271-quien-es-barba-detienen-peru-sospechoso-crimen-multiple-lampa-brk-16-10-2024.html;2024-10-16;Tren de Aragua
747e41d4f1ef7179affa1c74bfa5a882;tren aragua;San Ramón;13131;Metropolitana de Santiago;13;Detienen en Perú a acusado de masacre en Lampa: Pertenecería al Tren de Aragua;meganoticias;https://www.meganoticias.cl/nacional/462268-detienen-peru-masacre-lampa-tren-de-aragua-brk-16-10-2024.html;2024-10-16;Tren de Aragua
bd7652c5bcfe9b20dfadffae64f78323;tren aragua;NA;NA;NA;NA;Detienen en Perú a “El Barbas”: acusado del quíntuple homicidio en fiesta de Lampa estaría ligado al Tren de Aragua;publimetro;https://www.publimetro.cl/noticias/2024/10/16/detienen-en-peru-a-el-barbas-acusado-del-quintuple-homicidio-en-fiesta-de-lampa-estaria-ligado-al-tren-de-aragua/;2024-10-16;Tren de Aragua
79d7ecc114634e58208354d1f28b317a;tren aragua;NA;NA;NA;NA;Integrantes del Tren de Aragua suman 50 años de cárcel por delitos de homicidio y secuestros perpetrados en Talca;latercera;https://www.latercera.com/nacional/noticia/integrantes-del-tren-de-aragua-suman-50-anos-de-carcel-por-delitos-de-homicidio-y-secuestros-perpetrados-en-talca/OBCZ6OWWQZHK7LLHTCCXAN2XCE/;2024-10-15;Tren de Aragua
ec2e996e4c0c619bb513f6714f709a35;tren aragua;NA;NA;NA;NA;Integrantes del Tren de Aragua suman 50 años de cárcel por delitos de secuestro y homicidio en Talca;biobio;https://www.biobiochile.cl/noticias/nacional/chile/2024/10/14/integrantes-del-tren-de-aragua-suman-50-anos-de-carcel-por-delitos-de-trafico-secuestro-y-homicidio.shtml;2024-10-14;Tren de Aragua
635fefd1702609045427b63137be09d3;tren aragua;NA;NA;NA;NA;Ymay Ortiz por reunión de Valencia y Chadwick: “se junta con un imputado de causas gravísimas”;elmostrador;https://www.elmostrador.cl/noticias/pais/2024/10/14/ymay-ortiz-por-reunion-de-valencia-y-chadwick-se-junta-con-un-imputado-de-causas-gravisimas/;2024-10-14;Tren de Aragua
60d9f21bf1cb13bab7bff1bf2850d94a;tren aragua;NA;NA;NA;NA;Juicio evidencia semejanza de homicidios de Los Gallegos con otros crímenes del Tren de Aragua;elmostrador;https://www.elmostrador.cl/noticias/pais/2024/10/14/juicio-evidencia-semejanza-de-homicidios-de-los-gallegos-con-otros-crimenes-del-tren-de-aragua/;2024-10-14;Tren de Aragua
60d9f21bf1cb13bab7bff1bf2850d94a;tren coro;NA;NA;NA;NA;Juicio evidencia semejanza de homicidios de Los Gallegos con otros crímenes del Tren de Aragua;elmostrador;https://www.elmostrador.cl/noticias/pais/2024/10/14/juicio-evidencia-semejanza-de-homicidios-de-los-gallegos-con-otros-crimenes-del-tren-de-aragua/;2024-10-14;Tren del Coro
66947b0a91b48bc4e7b321d3f4d76080;tren aragua;Santiago;13101;Metropolitana de Santiago;13;El dinero sucio de Los Pulpos que viaja casi 4 mil kilómetros de Perú a Chile a través de mujeres;biobio;https://www.biobiochile.cl/noticias/internacional/america-latina/2024/10/13/el-dinero-sucio-de-los-pulpos-que-viaja-a-casi-4-mil-kilometros-de-peru-a-chile-a-traves-de-mujeres.shtml;2024-10-13;Tren de Aragua
59a7a7a0d9b2927c55812f01fcdad39f;ejército liberación;San Carlos;16301;Ñuble;16;Petro ordena bombardeos contra disidencias de las FARC tras ataque con drones que hirió a militares y civiles;emol;http://www.emol.com/noticias/Internacional/2024/10/12/1145382/petro-bombardeos-farc-ataque-drones.html;2024-10-12;Ejército de Liberación
ffa06bec0ffb681aafcbae02f0a5938e;tren aragua;NA;NA;NA;NA;“Nos tomaremos la cana”: la frustrada fuga del Tren de Aragua desde la Cárcel de Alta Seguridad;elmostrador;https://www.elmostrador.cl/noticias/pais/2024/10/11/nos-tomaremos-la-cana-la-frustrada-fuga-del-tren-de-aragua-desde-la-carcel-de-alta-seguridad/;2024-10-11;Tren de Aragua
b6d526facecf66fe0fe0f37c41acd80b;tren aragua;NA;NA;NA;NA;Traficaba mujeres y organizaba violaciones grupales: Cae “La Barbie”, peligrosa cabecilla del Tren de Aragua;lacuarta;https://www.lacuarta.com/mundo/noticia/traficaba-mujeres-y-organizaba-violaciones-grupales-cae-la-barbie-peligrosa-cabecilla-del-tren-de-aragua/MILR24QCQZDQVNOXASUDZBA34M/;2024-10-08;Tren de Aragua
2eefcff1126588ef4ef48a1ea09526d5;tren aragua;NA;NA;NA;NA;Comisión revisora rechaza acusación constitucional contra la ministra Tohá;latercera;https://www.latercera.com/politica/noticia/comision-revisora-rechaza-acusacion-constitucional-contra-la-ministra-toha/NX4VLDVEKFC3VG6Y3MDLW7JVYU/;2024-10-08;Tren de Aragua
9a7039b419c26f7c3e060dd7745a7fde;tren aragua;NA;NA;NA;NA;Agente encubierto: El policía que se infiltró en el brazo armado del Tren de Aragua en Arica;publimetro;https://www.publimetro.cl/noticias/2024/10/08/agente-encubierto-el-policia-que-se-infiltro-en-el-brazo-armado-del-tren-de-aragua-en-arica/;2024-10-08;Tren de Aragua
43ee90a875cf63f0fbbaf4d27e46f750;tren aragua;Coquimbo;4102;Coquimbo;4;Juez que dejó en libertad a 23 narcos cuestiona legitimidad del gobierno;elmostrador;https://www.elmostrador.cl/aqui-coquimbo/2024/10/07/juez-que-dejo-en-libertad-a-23-narcos-cuestiona-legitimidad-del-gobierno/;2024-10-07;Tren de Aragua
0e814703cd76a9e11f44c48bd20442b4;tren aragua;Recoleta;13127;Metropolitana de Santiago;13;Investigación de OS-9 deja en evidencia nuevo foco de crimen organizado: extorsión a cantantes;elmostrador;https://www.elmostrador.cl/noticias/pais/2024/10/06/investigacion-de-os-9-deja-en-evidencia-nuevo-foco-de-crimen-organizado-extorsion-a-cantantes/;2024-10-06;Tren de Aragua
5cfe3267d9705508fb9acd872dfc568f;mara salvatrucha;NA;NA;NA;NA;“La gente está en condiciones infrahumanas”: La crítica de Michelle Bachelet a cárceles de Bukele;publimetro;https://www.publimetro.cl/noticias/2024/10/04/la-gente-esta-en-condiciones-infrahumanas-la-critica-de-michelle-bachelet-a-carceles-de-bukele/;2024-10-04;Mara Salvatrucha
76bc1f16671a2aff254f94eaf6b60c81;tren aragua;NA;NA;NA;NA;Prisión preventiva para tres miembros del Tren de Aragua que traficaban droga en Playa Ancha;cnnchile;https://www.cnnchile.com/pais/prision-preventiva-tres-miembros-tren-aragua-trafico-de-drogas-playa-ancha_20241003/;2024-10-03;Tren de Aragua
f00d1240764a65564400e42c2b12ff09;tren aragua;Valparaíso;5101;Valparaíso;5;Traficaban droga en Playa Ancha: Detienen a sujetos vinculados a fracción del Tren de Aragua en Valparaíso;emol;http://www.emol.com/noticias/Nacional/2024/10/03/1144384/detienen-tres-imputados-vinculados.html;2024-10-03;Tren de Aragua
c1e7e3bd76c432a91942027ca3258c36;tren aragua;NA;NA;NA;NA;Gendarmería confirma nuevos incidentes entre reos en la Cárcel de Alta Seguridad: serían del Tren de Aragua;lanacion;https://www.lanacion.cl/gendarmeria-confirma-nuevos-incidentes-entre-reos-en-la-carcel-de-alta-seguridad-serian-del-tren-de-aragua/;2024-10-03;Tren de Aragua
0373c7b8fc4724843c6a2687196dd6f8;tren aragua;NA;NA;NA;NA;Detienen a tres miembros de una facción del Tren de Aragua en Valparaíso: Quedaron en prisión preventiva;meganoticias;https://www.meganoticias.cl/nacional/460813-detienen-a-tres-miembros-tren-de-aragua-valparaiso-vina-brk-03-10-2024.html;2024-10-03;Tren de Aragua
62b8067ed6499e9f2c2ec206da91959e;tren aragua;NA;NA;NA;NA;Crisis de seguridad y sistema penitenciario: La necesidad urgente de asumir y gestionar. Por Pablo Zeballos;exante;https://www.ex-ante.cl/crisis-de-seguridad-y-sistema-penitenciario-la-necesidad-urgente-de-asumir-y-gestionar-por-pablo-zeballos-2/;2024-09-30;Tren de Aragua
7c2940a1671c047e85d040976ea971d2;tren aragua;NA;NA;NA;NA;Proyecto de ley busca determinar la trazabilidad de los dineros con que pagan a abogados del narco;elmostrador;https://www.elmostrador.cl/noticias/pais/2024/09/29/proyecto-de-ley-busca-determinar-la-trazabilidad-de-los-dineros-con-que-pagan-a-abogados-del-narco/;2024-09-29;Tren de Aragua
eb3440791ae81e005469fbf75b2e2cf1;tren aragua;Constitución;7102;Maule;7;Michael Reid y los acuerdos pendientes a 5 años del 18-0: “Chile tiene que ser mucho más eficiente para volver a crecer rápido”;exante;https://www.ex-ante.cl/michael-reid-y-los-acuerdos-pendientes-a-5-anos-del-18-0-chile-tiene-que-ser-mucho-mas-eficiente-para-volver-a-crecer-rapido/;2024-09-29;Tren de Aragua
f6198ee2ce76aaa962d640b2d5448e28;tren aragua;NA;NA;NA;NA;"""Vive en Narnia"": Critican a Huenchumilla por decir que ataques de la CAM ""no son crimen organizado""";biobio;https://www.biobiochile.cl/noticias/nacional/region-de-la-araucania/2024/09/28/vive-en-narnia-critican-a-huenchumilla-por-decir-que-ataques-de-la-cam-no-son-crimen-organizado.shtml;2024-09-28;Tren de Aragua
f2d3f3a0f509edd286cba49a35203116;tren aragua;San Carlos;16301;Ñuble;16;Marcelo Sánchez: “El costo de la delincuencia y el crimen organizado lo están pagando los niños”;eldesconcierto;https://www.eldesconcierto.cl/2024/09/28/marcelo-sanchez-el-costo-de-la-delincuencia-y-el-crimen-organizado-lo-estan-pagando-los-ninos;2024-09-28;Tren de Aragua
9536db334554d88690fd0758edc8bc56;tren aragua;Puente Alto;13201;Metropolitana de Santiago;13;Pablo Zeballos y balacera en Puente Alto: “La meta era demostrar capacidad de fuego, transmitir un mensaje de poder”;exante;https://www.ex-ante.cl/pablo-zeballos-y-balacera-en-puente-alto-la-meta-era-demostrar-capacidad-de-fuego-transmitir-un-mensaje-de-poder/;2024-09-26;Tren de Aragua
aa5bc918fc0c853da6e1d650a39e772c;tren aragua;Quinta de Tilcoco;6114;Libertador Gral. Bernardo O'Higgins;6;Pese a amenazas fiscalía ha logrado el desalojo de 240 hectáreas de tomas en Arica;elmostrador;https://www.elmostrador.cl/aqui-arica/2024/09/24/pese-a-amenazas-fiscalia-ha-logrado-el-desalojo-de-240-hectareas-de-tomas-en-arica/;2024-09-24;Tren de Aragua
408d1577dc847a9e093cb169844ce8ab;tren aragua;Iquique;1101;Tarapacá;1;Juicio contra el Tren de Aragua se pospone seis meses tras renuncia de abogado defensor;elmostrador;https://www.elmostrador.cl/noticias/pais/2024/09/24/juicio-contra-el-tren-de-aragua-se-pospone-seis-meses-tras-renuncia-de-abogado-defensor/;2024-09-24;Tren de Aragua
cb7f85a53bb25d3574fe56f8dcc73df2;tren aragua;NA;NA;NA;NA;"Gobernador Claudio Orrego: ""El que comete el delito es un individuo, no una nacionalidad""";lahora;https://lahora.cl/cronica/2024/09/22/gobernador-claudio-orrego-el-que-comete-el-delito-es-un-individuo-no-una-nacionalidad/;2024-09-22;Tren de Aragua
a782a116e21c95fa31a6cbcc706eaedf;tren aragua;Metropolitana de Santiago;NA;Metropolitana de Santiago;NA;Torturaban a víctimas con taladro: Célula del Tren de Aragua en Chile recibe histórica sentencia;meganoticias;https://www.meganoticias.cl/nacional/459566-tren-de-aragua-en-chile-condenan-celula-banda-secuestros-region-metropolitana-torturas-taladro-fds01-22-06-2024.html;2024-09-22;Tren de Aragua
eec6ee3a18ef5968f7814083eb69ea0b;tren aragua;NA;NA;NA;NA;Crimen de exmilitar Ojeda: Costa Rica resolvió extraditar a sospechoso;cooperativa;https://www.cooperativa.cl/noticias/pais/judicial/crimen-de-exmilitar-ojeda-costa-rica-resolvio-extraditar-a-sospechoso/2024-09-19/155256.html;2024-09-19;Tren de Aragua
d78baeee98bceff62a9df38da3a0e8d9;tren aragua;San Pablo;10307;Los Lagos;10;Caso Ronald Ojeda: Tribunal de Costa Rica aprueba extradición de Maickel Villegas a Chile;elciudadano;https://www.elciudadano.com/justicia/caso-ronald-ojeda-tribunal-de-costa-rica-aprueba-extradicion-de-maickel-villegas-a-chile/09/19/;2024-09-19;Tren de Aragua
14845ff6cb2ecb6fd3e914ba2f233f3c;cartel sinaloa;NA;NA;NA;NA;México: la guerra entre las dos principales facciones del Cártel de Sinaloa asfixia a Culiacán;elmostrador;https://www.elmostrador.cl/noticias/sin-editar/2024/09/16/mexico-la-guerra-entre-las-dos-principales-facciones-del-cartel-de-sinaloa-asfixia-a-culiacan/;2024-09-16;Cartel de Sinaloa
4e029054d540cec4990d3501a6c1b28f;cartel sinaloa;NA;NA;NA;NA;Ismael “El Mayo” Zambada, cofundador del cartel de Sinaloa, se declara inocente;elmostrador;https://www.elmostrador.cl/noticias/mundo/2024/09/14/ismael-el-mayo-zambada-cofundador-del-cartel-de-sinaloa-se-declara-inocente/;2024-09-14;Cartel de Sinaloa
2e7589062ca08cf40dd0c68a4e017f6d;tren aragua;Talca;7101;Maule;7;Santería, control territorial, homicidios y secuestros: la célula del Tren de Aragua de Talca;elmostrador;https://www.elmostrador.cl/noticias/pais/2024/09/13/santeria-control-territorial-homicidios-y-secuestros-la-celula-del-tren-de-aragua-de-talca/;2024-09-13;Tren de Aragua
7542b396f468f35a4f6013f50fc6a7ce;tren aragua;NA;NA;NA;NA;Juicio al Tren de Aragua en Chile: víctimas, testigo y policías declararán en forma telemática;elmostrador;https://www.elmostrador.cl/noticias/pais/2024/09/12/juicio-al-tren-de-aragua-en-chile-victimas-testigo-y-policias-declararan-en-forma-telematica/;2024-09-12;Tren de Aragua
0db1ec3f652b02561b3dddb704bf5c80;tren aragua;NA;NA;NA;NA;HABLEMOS DE LA TELE. La caja de Pandora;elsiglo;https://elsiglo.cl/hablemos-de-la-tele-la-caja-de-pandora/;2024-09-12;Tren de Aragua
5b462905faadbd11547f672e9f27857f;tren aragua;NA;NA;NA;NA;Tren de Aragua en Concepción: juicio por trata de personas iniciará en octubre y podría durar 3 meses;biobio;https://www.biobiochile.cl/noticias/nacional/region-del-bio-bio/2024/09/07/tren-de-aragua-en-concepcion-juicio-por-trata-de-personas-iniciara-en-octubre-y-podria-durar-3-meses.shtml;2024-09-07;Tren de Aragua
